0.0,0.0
3.8573486328125,-3.4500477340770885e-05
7.714697265625,0.00010701999417506158
11.572045898437501,-6.200178904691711e-05
15.42939453125,2.6710593374446034e-05
19.2867431640625,0.00019560684449970722
23.144091796875,0.00015460903523489833
27.0014404296875,-2.6829529815586284e-06
30.858789062499998,5.8878198615275323e-05
34.7161376953125,0.00011777584586525336
38.573486328125,-5.372628947952762e-05
42.4308349609375,1.5556761354673654e-05
46.288183593750006,1.0571066923148464e-05
50.14553222656251,2.293517900398001e-05
54.00288085937501,-5.2252162277000025e-05
57.860229492187514,-0.00015272994642145932
61.71757812500002,6.703347025904804e-05
65.57492675781252,0.00012785158469341695
69.43227539062502,6.229451537365094e-05
73.28962402343753,3.480050145299174e-05
77.14697265625003,-8.28719130367972e-05
81.00432128906253,1.6625070202280767e-05
84.86166992187503,-7.37598747946322e-06
88.71901855468754,0.00016778353892732412
92.57636718750004,-0.0001573848130647093
96.43371582031254,3.3802338293753564e-05
100.29106445312505,-5.766029062215239e-05
104.14841308593755,1.705290014797356e-05
108.00576171875005,2.7083951863460243e-05
111.86311035156255,-6.537845183629543e-05
115.72045898437506,5.081066774437204e-05
119.57780761718756,-0.00014274004206527025
123.43515625000006,-3.117347660008818e-07
127.29250488281257,0.0001162202242994681
131.14985351562507,0.0002525618183426559
135.00720214843756,0.00013819619198329747
138.86455078125005,-0.00019202535622753203
142.72189941406253,-0.0001709482166916132
146.57924804687502,-4.9609971028985456e-06
150.4365966796875,1.5615059965057299e-06
154.2939453125,0.0001311437226831913
158.1512939453125,0.00013208462041802704
162.00864257812498,0.00024346489226445556
165.86599121093747,7.559642835985869e-05
169.72333984374995,2.8459011446102522e-05
173.58068847656244,-1.7862112144939601e-06
177.43803710937493,-0.00011622918827924877
181.29538574218742,3.331073821755126e-05
185.1527343749999,4.488739068619907e-05
189.0100830078124,8.874820923665538e-05
192.8674316406249,-1.126135975937359e-05
196.72478027343737,5.62761997571215e-05
200.58212890624986,-1.9427658116910607e-05
204.43947753906235,5.5294527555815876e-05
208.29682617187484,0.0001835152943385765
212.15417480468733,3.526034561218694e-05
216.01152343749982,0.00017355766613036394
219.8688720703123,-7.876314339227974e-05
223.7262207031248,1.1023709703295026e-05
227.58356933593728,-4.867000097874552e-05
231.44091796874977,-8.702274499228224e-06
235.29826660156226,-1.4136791833152529e-05
239.15561523437475,1.6146725101862103e-05
